Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
514708,84279B,,1,2010-07-05 15:22:00,0.0,,United Kingdom
514707,90035B,,1,2010-07-05 15:22:00,0.0,,United Kingdom
514709,21730,,3,2010-07-05 15:26:00,0.0,,United Kingdom
514710,21185,,1,2010-07-05 15:27:00,0.0,,United Kingdom
514711,82607E,,2,2010-07-05 15:27:00,0.0,,United Kingdom
514712,22192,,1,2010-07-05 15:28:00,0.0,,United Kingdom
514713,21155,?,-81,2010-07-05 15:29:00,0.0,,United Kingdom
514941,37446,,1,2010-07-07 11:37:00,0.0,,United Kingdom
514942,21100,counted,-160,2010-07-07 11:42:00,0.0,,United Kingdom
514945,84873A,,2,2010-07-07 11:43:00,0.0,,United Kingdom
514944,21216,,-14,2010-07-07 11:43:00,0.0,,United Kingdom
514946,21166,,11,2010-07-07 11:44:00,0.0,,United Kingdom
514947,84509F,,-23,2010-07-07 11:45:00,0.0,,United Kingdom
514948,21532,damaged,-57,2010-07-07 11:46:00,0.0,,United Kingdom
514994,22122,,64,2010-07-07 14:52:00,0.0,,United Kingdom
514995,84510B,,2,2010-07-07 14:52:00,0.0,,United Kingdom
514997,47599A,,-105,2010-07-07 14:54:00,0.0,,United Kingdom
515002,21048,,-2,2010-07-07 15:35:00,0.0,,United Kingdom
515001,21920,,-2,2010-07-07 15:35:00,0.0,,United Kingdom
515048,35972,check,-27,2010-07-08 10:48:00,0.0,,United Kingdom
515049,35963,checked,-10,2010-07-08 10:50:00,0.0,,United Kingdom
515052,85080,checked,-61,2010-07-08 10:50:00,0.0,,United Kingdom
515055,35611B,damaged,-204,2010-07-08 10:53:00,0.0,,United Kingdom
515060,21134,,-114,2010-07-08 10:54:00,0.0,,United Kingdom
515058,35607B,checked,-57,2010-07-08 10:54:00,0.0,,United Kingdom
515063,21133,checked,26,2010-07-08 10:55:00,0.0,,United Kingdom
515066,35980C,checked,170,2010-07-08 10:56:00,0.0,,United Kingdom
515069,35978,damages,-48,2010-07-08 10:57:00,0.0,,United Kingdom
515073,21018,checked,176,2010-07-08 10:57:00,0.0,,United Kingdom
515158,35603C,checked,-52,2010-07-08 15:31:00,0.0,,United Kingdom
515159,85080,,4,2010-07-08 15:32:00,0.0,,United Kingdom
515160,85081,checked,-38,2010-07-08 15:33:00,0.0,,United Kingdom
515162,35838A,,75,2010-07-08 15:41:00,0.0,,United Kingdom
515163,35838B,missing,-137,2010-07-08 15:42:00,0.0,,United Kingdom
515164,35955,cant find,-200,2010-07-08 15:43:00,0.0,,United Kingdom
515190,22347,,-68,2010-07-09 10:06:00,0.0,,United Kingdom
515193,21768,,10,2010-07-09 11:02:00,0.0,,United Kingdom
515282,35838B,,67,2010-07-09 14:01:00,0.0,,United Kingdom
515284,84968B,"rust,missing sets etc",-256,2010-07-09 14:03:00,0.0,,United Kingdom
515289,22057,smashed,-23,2010-07-09 14:59:00,0.0,,United Kingdom
515294,22656,,10,2010-07-09 15:18:00,0.0,,United Kingdom
515293,22655,,10,2010-07-09 15:18:00,0.0,,United Kingdom
515297,22656,,-1,2010-07-09 15:23:00,0.0,,United Kingdom
515298,22655,,3,2010-07-09 15:24:00,0.0,,United Kingdom
515300,21768,,-7,2010-07-09 15:31:00,0.0,,United Kingdom
515311,79320,,87,2010-07-09 17:18:00,0.0,,United Kingdom
515414,84078A,show display,-6,2010-07-12 12:52:00,0.0,,United Kingdom
515413,84795A,coding mix up,-27,2010-07-12 12:52:00,0.0,,United Kingdom
515459,20852,given away,-1000,2010-07-12 15:46:00,0.0,,United Kingdom
515461,20852,given away,-1000,2010-07-12 15:46:00,0.0,,United Kingdom
515460,20852,given away,-1000,2010-07-12 15:46:00,0.0,,United Kingdom
515463,22126,given away,-5000,2010-07-12 15:47:00,0.0,,United Kingdom
515462,20852,given away,-7000,2010-07-12 15:47:00,0.0,,United Kingdom
515464,22126,given away,-5000,2010-07-12 15:48:00,0.0,,United Kingdom
515473,21924,,23,2010-07-12 16:38:00,0.0,,United Kingdom
515478,21593,,-151,2010-07-13 09:53:00,0.0,,United Kingdom
515482,20787,damaged,-4,2010-07-13 10:21:00,0.0,,United Kingdom
515611,DOT,DOTCOM POSTAGE,1,2010-07-13 15:52:00,0.0,,United Kingdom
515757,DOT,,500,2010-07-14 13:33:00,0.0,,United Kingdom
515810,84968D,,480,2010-07-14 17:30:00,0.0,,United Kingdom
515818,20738,counted,-120,2010-07-15 09:54:00,0.0,,United Kingdom
515819,21765,,4,2010-07-15 09:55:00,0.0,,United Kingdom
515820,21419,,-10,2010-07-15 09:57:00,0.0,,United Kingdom
515821,22558,non colour fast,-60,2010-07-15 09:59:00,0.0,,United Kingdom
515822,85017A,,-11,2010-07-15 10:03:00,0.0,,United Kingdom
515823,21214,Came as green?,-153,2010-07-15 10:05:00,0.0,,United Kingdom
515824,84510F,,-29,2010-07-15 10:06:00,0.0,,United Kingdom
515829,20692,?,-64,2010-07-15 11:08:00,0.0,,United Kingdom
515849,22499,?,-106,2010-07-15 11:23:00,0.0,,United Kingdom
515856,22607,damages,-70,2010-07-15 11:25:00,0.0,,United Kingdom
515864,21777,,-31,2010-07-15 11:27:00,0.0,,United Kingdom
515867,22164,,-23,2010-07-15 11:28:00,0.0,,United Kingdom
515872,84971S,?,-504,2010-07-15 11:29:00,0.0,,United Kingdom
515876,21154,?,-220,2010-07-15 11:30:00,0.0,,United Kingdom
515878,21877,damages,-190,2010-07-15 11:32:00,0.0,,United Kingdom
516009,85074,,-120,2010-07-16 09:41:00,0.0,,United Kingdom
516008,85073,,-599,2010-07-16 09:41:00,0.0,,United Kingdom
516014,37479P,damages,-450,2010-07-16 09:57:00,0.0,,United Kingdom
516016,22467,22719,2,2010-07-16 10:11:00,0.0,,United Kingdom
516017,22719,22467,-2,2010-07-16 10:11:00,0.0,,United Kingdom
516021,37479B,tk maxx mix up with pink,180,2010-07-16 10:33:00,0.0,,United Kingdom
516023,85041,,12,2010-07-16 10:34:00,0.0,,United Kingdom
516025,21924,,5,2010-07-16 10:35:00,0.0,,United Kingdom
516026,20660,,4,2010-07-16 10:35:00,0.0,,United Kingdom
516028,21169,,1,2010-07-16 10:36:00,0.0,,United Kingdom
516029,84746,,1,2010-07-16 10:37:00,0.0,,United Kingdom
516031,47599A,,1,2010-07-16 10:37:00,0.0,,United Kingdom
516032,47591C,,1,2010-07-16 10:37:00,0.0,,United Kingdom
516035,22639,,2560,2010-07-16 10:52:00,0.0,,United Kingdom
516034,22638,,2560,2010-07-16 10:52:00,0.0,,United Kingdom
516036,22640,,2560,2010-07-16 10:53:00,0.0,,United Kingdom
516037,22641,,2560,2010-07-16 10:53:00,0.0,,United Kingdom
516038,22642,,2560,2010-07-16 10:54:00,0.0,,United Kingdom
516039,22643,,2560,2010-07-16 10:54:00,0.0,,United Kingdom
516042,22604,,2560,2010-07-16 11:10:00,0.0,,United Kingdom
516043,21736,,113,2010-07-16 11:22:00,0.0,,United Kingdom
516053,48103,,2,2010-07-16 11:31:00,0.0,,United Kingdom
516121,22604,,-2560,2010-07-16 14:59:00,0.0,,United Kingdom
516122,22638,,-2560,2010-07-16 14:59:00,0.0,,United Kingdom
516123,22639,,-2560,2010-07-16 15:00:00,0.0,,United Kingdom
516126,22642,,-2560,2010-07-16 15:00:00,0.0,,United Kingdom
516124,22640,,-2560,2010-07-16 15:00:00,0.0,,United Kingdom
516125,22641,,-2560,2010-07-16 15:00:00,0.0,,United Kingdom
516127,22643,,-2560,2010-07-16 15:00:00,0.0,,United Kingdom
516198,21843,damaged,-11,2010-07-19 10:33:00,0.0,,United Kingdom
516200,22423,smashed,-31,2010-07-19 10:33:00,0.0,,United Kingdom
A516228,B,Adjust bad debt,1,2010-07-19 11:24:00,-44031.79,,United Kingdom
516304,22690,DOORMAT HOME SWEET HOME BLUE ,6,2010-07-19 13:13:00,0.0,14025.0,United Kingdom
516472,21323,damges,-34,2010-07-20 15:55:00,0.0,,United Kingdom
516473,21545,damages,-30,2010-07-20 15:56:00,0.0,,United Kingdom
516474,21440,,-21,2010-07-20 15:57:00,0.0,,United Kingdom
516491,21463,damaged,-27,2010-07-21 10:24:00,0.0,,United Kingdom
516654,22033,counted,-80,2010-07-22 11:27:00,0.0,,United Kingdom
516660,48197,,-7,2010-07-22 11:29:00,0.0,,United Kingdom
516666,84715,,-43,2010-07-22 11:30:00,0.0,,United Kingdom
516662,40018F,,-30,2010-07-22 11:30:00,0.0,,United Kingdom
516670,21121,,192,2010-07-22 11:32:00,0.0,,United Kingdom
516669,84670,,-100,2010-07-22 11:32:00,0.0,,United Kingdom
516671,22607,,15,2010-07-22 11:33:00,0.0,,United Kingdom
516675,22413,,-40,2010-07-22 11:34:00,0.0,,United Kingdom
516681,22086,,-89,2010-07-22 11:37:00,0.0,,United Kingdom
516723,85161,damaged,-7,2010-07-22 12:38:00,0.0,,United Kingdom
516724,84356,damaged,-14,2010-07-22 12:40:00,0.0,,United Kingdom
516755,22165,damaged,-11,2010-07-22 16:33:00,0.0,,United Kingdom
516756,22167,damaged,-13,2010-07-22 16:33:00,0.0,,United Kingdom
516759,45008C,"dirty, torn, thrown away.",-15,2010-07-22 16:40:00,0.0,,United Kingdom
517255,44230,,-162,2010-07-27 16:32:00,0.0,,United Kingdom
517278,22487,damages,-16,2010-07-28 10:28:00,0.0,,United Kingdom
517396,37503,,-104,2010-07-29 10:08:00,0.0,,United Kingdom
517533,22656,,19,2010-07-29 15:34:00,0.0,,United Kingdom
517534,22655,,23,2010-07-29 15:35:00,0.0,,United Kingdom
517535,21768,,387,2010-07-29 15:35:00,0.0,,United Kingdom
517814,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,20724,RED SPOTTY CHARLOTTE BAG,2,2010-08-02 11:44:00,0.0,,United Kingdom
517814,20657,TROPICAL LUGGAGE TAG,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,20619,TROPICAL PASSPORT COVER ,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22502,PICNIC BASKET WICKER SMALL,26,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22501,PICNIC BASKET WICKER LARGE,8,2010-08-02 11:44:00,0.0,,United Kingdom
517814,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,84692,BOX OF 24 COCKTAIL PARASOLS,4,2010-08-02 11:44:00,0.0,,United Kingdom
517814,48138,DOORMAT UNION FLAG,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,48116,DOORMAT MULTICOLOUR STRIPE,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22627,MINT KITCHEN SCALES,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22625,RED KITCHEN SCALES,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22624,IVORY KITCHEN SCALES,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22605,WOODEN CROQUET GARDEN SET,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22514,CHILDS GARDEN SPADE BLUE,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22501,PICNIC BASKET WICKER LARGE,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22470,HEART OF WICKER LARGE,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22469,HEART OF WICKER SMALL,17,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22444,GROW YOUR OWN PLANT IN A CAN ,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22431,WATERING CAN BLUE ELEPHANT,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22432,WATERING CAN PINK BUNNY,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22430,ENAMEL WATERING CAN CREAM,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22429,ENAMEL MEASURING JUG CREAM,4,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22426,ENAMEL WASH BOWL CREAM,8,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22425,ENAMEL COLANDER CREAM,2,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22359,GLASS JAR KINGS CHOICE,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22197,SMALL POPCORN HOLDER,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,21116,OWL DOORSTOP,3,2010-08-02 11:44:00,0.0,,United Kingdom
517814,20786,BLACK RETRO BAR STOOL,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,20785,FUSCHIA RETRO BAR STOOL,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,20784,RED RETRO BAR STOOL,2,2010-08-02 11:44:00,0.0,,United Kingdom
517814,22469,HEART OF WICKER SMALL,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-08-02 11:44:00,0.0,,United Kingdom
517814,48189,DOORMAT FRIENDSHIP ,1,2010-08-02 11:44:00,0.0,,United Kingdom
517879,21768,,-387,2010-08-02 16:59:00,0.0,,United Kingdom
517880,22655,,-19,2010-08-02 16:59:00,0.0,,United Kingdom
517881,22656,,-23,2010-08-02 17:00:00,0.0,,United Kingdom
517907,79029,,-206,2010-08-03 10:06:00,0.0,,United Kingdom
517908,84918,damages,-23,2010-08-03 10:16:00,0.0,,United Kingdom
517954,44228,,-48,2010-08-03 11:56:00,0.0,,United Kingdom
517984,22446,PIN CUSHION RUSSIAN DOLL PINK,1,2010-08-03 14:56:00,0.0,,United Kingdom
517984,22449,SILK PURSE RUSSIAN DOLL PINK,1,2010-08-03 14:56:00,0.0,,United Kingdom
518223,84691,damages,-79,2010-08-05 13:54:00,0.0,,United Kingdom
518231,22472,TV DINNER TRAY DOLLY GIRL,9,2010-08-05 15:28:00,0.0,12471.0,Germany
518234,22752,,6000,2010-08-05 15:51:00,0.0,,United Kingdom
518235,22753,,5000,2010-08-05 15:53:00,0.0,,United Kingdom
518236,22754,,5000,2010-08-05 15:53:00,0.0,,United Kingdom
518238,22756,,5000,2010-08-05 15:54:00,0.0,,United Kingdom
518239,22757,,5000,2010-08-05 15:54:00,0.0,,United Kingdom
518237,22755,,5000,2010-08-05 15:54:00,0.0,,United Kingdom
518241,22759,,9600,2010-08-05 15:55:00,0.0,,United Kingdom
518240,22758,,5000,2010-08-05 15:55:00,0.0,,United Kingdom
518277,17181,,-34,2010-08-06 10:07:00,0.0,,United Kingdom
518283,21181,,6,2010-08-06 10:49:00,0.0,,United Kingdom
518304,37449,,-19,2010-08-06 12:02:00,0.0,,United Kingdom
518424,47503K,,-8,2010-08-09 09:28:00,0.0,,United Kingdom
518425,17039,,-1227,2010-08-09 09:29:00,0.0,,United Kingdom
518430,22621,,20,2010-08-09 10:45:00,0.0,,United Kingdom
518487,gift_0001_90,,10,2010-08-09 12:28:00,0.0,,United Kingdom
518489,gift_0001_70,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518491,gift_0001_50,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518488,gift_0001_80,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518490,gift_0001_60,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518494,gift_0001_20,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518495,22016,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518493,gift_0001_30,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518492,gift_0001_40,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518496,gift_0001_10,,10,2010-08-09 12:31:00,0.0,,United Kingdom
518785,C3,,-4999,2010-08-11 16:55:00,0.0,,United Kingdom
518882,84795E,,1,2010-08-12 13:15:00,0.0,,United Kingdom
518884,84795A,,1,2010-08-12 13:15:00,0.0,,United Kingdom
518883,84795D,,1,2010-08-12 13:15:00,0.0,,United Kingdom
518885,84510B,,1,2010-08-12 13:18:00,0.0,,United Kingdom
518886,84837,,1,2010-08-12 13:19:00,0.0,,United Kingdom
518908,85160A,,239,2010-08-12 14:33:00,0.0,,United Kingdom
518911,16162L,,123,2010-08-12 14:35:00,0.0,,United Kingdom
518909,22456,,157,2010-08-12 14:35:00,0.0,,United Kingdom
518912,21796,,28,2010-08-12 14:35:00,0.0,,United Kingdom
518914,10123G,,80,2010-08-12 14:36:00,0.0,,United Kingdom
518913,10123G,,3,2010-08-12 14:36:00,0.0,,United Kingdom
518916,21323,,19,2010-08-12 14:37:00,0.0,,United Kingdom
518915,85160B,,159,2010-08-12 14:37:00,0.0,,United Kingdom
518917,21690,,37,2010-08-12 14:38:00,0.0,,United Kingdom
518918,40018E,,10,2010-08-12 14:38:00,0.0,,United Kingdom
518920,84249D,,60,2010-08-12 14:39:00,0.0,,United Kingdom
518922,20668,,7,2010-08-12 14:39:00,0.0,,United Kingdom
518921,22171,,17,2010-08-12 14:39:00,0.0,,United Kingdom
518923,20863,,17,2010-08-12 14:40:00,0.0,,United Kingdom
518925,48184,,6,2010-08-12 14:40:00,0.0,,United Kingdom
518924,21795,,6,2010-08-12 14:40:00,0.0,,United Kingdom
518927,21545,,4,2010-08-12 14:41:00,0.0,,United Kingdom
518926,84918,,6,2010-08-12 14:41:00,0.0,,United Kingdom
518930,21214,,3,2010-08-12 14:42:00,0.0,,United Kingdom
518928,22607,,4,2010-08-12 14:42:00,0.0,,United Kingdom
518929,84926C,,4,2010-08-12 14:42:00,0.0,,United Kingdom
518931,37441,,3,2010-08-12 14:43:00,0.0,,United Kingdom
518933,47591C,,2,2010-08-12 14:43:00,0.0,,United Kingdom
518932,22487,,2,2010-08-12 14:43:00,0.0,,United Kingdom
518934,79029,,2,2010-08-12 14:44:00,0.0,,United Kingdom
518935,84845C,,4,2010-08-12 14:44:00,0.0,,United Kingdom
518936,82072,,1,2010-08-12 14:45:00,0.0,,United Kingdom
518938,21585,,1,2010-08-12 14:46:00,0.0,,United Kingdom
518937,82072,,1,2010-08-12 14:46:00,0.0,,United Kingdom
518939,21923,,6,2010-08-12 14:47:00,0.0,,United Kingdom
518940,21728,,1,2010-08-12 14:47:00,0.0,,United Kingdom
518941,21169,,1,2010-08-12 14:48:00,0.0,,United Kingdom
518943,48195,,1,2010-08-12 14:49:00,0.0,,United Kingdom
518965,84970L,,-32,2010-08-12 15:45:00,0.0,,United Kingdom
518984,85150,?,-160,2010-08-12 17:01:00,0.0,,United Kingdom
518986,82597,?,-410,2010-08-12 17:02:00,0.0,,United Kingdom
518987,90002C,,3,2010-08-12 17:04:00,0.0,,United Kingdom
519016,22752,,-6000,2010-08-13 09:13:00,0.0,,United Kingdom
519017,22759,,-9600,2010-08-13 09:14:00,0.0,,United Kingdom
519018,22753,,-5000,2010-08-13 09:15:00,0.0,,United Kingdom
519019,22754,,-5000,2010-08-13 09:16:00,0.0,,United Kingdom
519020,22755,,-5000,2010-08-13 09:17:00,0.0,,United Kingdom
519022,22757,,-5000,2010-08-13 09:17:00,0.0,,United Kingdom
519023,22758,,-5000,2010-08-13 09:17:00,0.0,,United Kingdom
519021,22756,,-5000,2010-08-13 09:17:00,0.0,,United Kingdom
519026,84918,,3,2010-08-13 09:59:00,0.0,,United Kingdom
519088,10123C,,-110,2010-08-13 11:46:00,0.0,,United Kingdom
519090,84493,,-65,2010-08-13 11:46:00,0.0,,United Kingdom
519089,21336,,-17,2010-08-13 11:46:00,0.0,,United Kingdom
519091,85006,,-33,2010-08-13 11:47:00,0.0,,United Kingdom
519092,85184D,,-275,2010-08-13 11:47:00,0.0,,United Kingdom
519093,85109,,-46,2010-08-13 11:47:00,0.0,,United Kingdom
519095,21280,,5,2010-08-13 11:48:00,0.0,,United Kingdom
519094,85110,,-33,2010-08-13 11:48:00,0.0,,United Kingdom
519096,21281,,-11,2010-08-13 11:48:00,0.0,,United Kingdom
519097,21278,,-26,2010-08-13 11:49:00,0.0,,United Kingdom
519100,84924D,,-5,2010-08-13 11:53:00,0.0,,United Kingdom
519099,84927A,,-15,2010-08-13 11:53:00,0.0,,United Kingdom
519102,16202A,,-99,2010-08-13 11:54:00,0.0,,United Kingdom
519103,16202B,,-80,2010-08-13 11:54:00,0.0,,United Kingdom
519101,84924F,,-14,2010-08-13 11:54:00,0.0,,United Kingdom
519105,16047,,-45,2010-08-13 11:55:00,0.0,,United Kingdom
519104,16043,,-295,2010-08-13 11:55:00,0.0,,United Kingdom
519106,16053,,-412,2010-08-13 11:56:00,0.0,,United Kingdom
519107,20663,,-18,2010-08-13 11:56:00,0.0,,United Kingdom
519108,20666,,-11,2010-08-13 11:56:00,0.0,,United Kingdom
519110,21082,,-57,2010-08-13 11:57:00,0.0,,United Kingdom
519109,20670,,-21,2010-08-13 11:57:00,0.0,,United Kingdom
519112,37444B,,25,2010-08-13 11:58:00,0.0,,United Kingdom
519111,37444A,,-30,2010-08-13 11:58:00,0.0,,United Kingdom
519113,37444C,,-29,2010-08-13 11:58:00,0.0,,United Kingdom
519117,21393,,-19,2010-08-13 11:59:00,0.0,,United Kingdom
519114,37471,,-111,2010-08-13 11:59:00,0.0,,United Kingdom
519119,84847,,-17,2010-08-13 12:00:00,0.0,,United Kingdom
519118,84842,,-11,2010-08-13 12:00:00,0.0,,United Kingdom
519185,85099B,missing,-1400,2010-08-13 15:24:00,0.0,,United Kingdom
519191,15036,,-470,2010-08-13 16:53:00,0.0,,United Kingdom
519269,47566B,,1,2010-08-16 09:56:00,0.0,,United Kingdom
519271,22961,,1,2010-08-16 09:57:00,0.0,,United Kingdom
519270,82597,,10,2010-08-16 09:57:00,0.0,,United Kingdom
519272,22963,,2,2010-08-16 09:57:00,0.0,,United Kingdom
519273,47591C,,1,2010-08-16 09:58:00,0.0,,United Kingdom
519274,21216,,1,2010-08-16 09:58:00,0.0,,United Kingdom
519359,85124A,damaged,-26,2010-08-16 12:47:00,0.0,,United Kingdom
519360,84975,,177,2010-08-16 12:48:00,0.0,,United Kingdom
519361,22457,,-13,2010-08-16 12:49:00,0.0,,United Kingdom
519362,85150,,-231,2010-08-16 12:53:00,0.0,,United Kingdom
519363,82597,,204,2010-08-16 12:57:00,0.0,,United Kingdom
519364,22086,,29,2010-08-16 13:01:00,0.0,,United Kingdom
519365,21203,,-58,2010-08-16 13:02:00,0.0,,United Kingdom
519366,22326,,13,2010-08-16 13:03:00,0.0,,United Kingdom
519367,22427,,-12,2010-08-16 13:03:00,0.0,,United Kingdom
519370,37449,,-8,2010-08-16 13:09:00,0.0,,United Kingdom
519368,37449,,7,2010-08-16 13:09:00,0.0,,United Kingdom
519373,21900,?,1520,2010-08-16 13:28:00,0.0,,United Kingdom
519375,21900,,-1520,2010-08-16 13:28:00,0.0,,United Kingdom
519374,21900,reverse mistake,-1520,2010-08-16 13:28:00,0.0,,United Kingdom
519376,21902,,-181,2010-08-16 13:29:00,0.0,,United Kingdom
519377,47568,?,-300,2010-08-16 13:30:00,0.0,,United Kingdom
519379,85152,,-315,2010-08-16 13:32:00,0.0,,United Kingdom
519478,21652,damages,-58,2010-08-17 12:52:00,0.0,,United Kingdom
519480,21529,damages,-62,2010-08-17 12:53:00,0.0,,United Kingdom
519579,21542,,-66,2010-08-18 13:10:00,0.0,,United Kingdom
519603,37476,,-20,2010-08-18 16:04:00,0.0,,United Kingdom
519608,48188,?,106,2010-08-18 16:25:00,0.0,,United Kingdom
520022,22347,,42,2010-08-23 12:21:00,0.0,,United Kingdom
520024,47566,,31,2010-08-23 12:32:00,0.0,,United Kingdom
520083,22302,,-317,2010-08-24 10:42:00,0.0,,United Kingdom
520219,72801E,,-60,2010-08-25 09:41:00,0.0,,United Kingdom
520227,48187,,-20,2010-08-25 10:21:00,0.0,,United Kingdom
520229,22690,,5,2010-08-25 10:23:00,0.0,,United Kingdom
520321,21312,damaged,-45,2010-08-25 12:13:00,0.0,,United Kingdom
520326,48116,,-16,2010-08-25 12:19:00,0.0,,United Kingdom
520325,79303B,,-5,2010-08-25 12:19:00,0.0,,United Kingdom
520328,85217,Dotcom multiple,-170,2010-08-25 12:25:00,0.0,,United Kingdom
520330,85217,,-70,2010-08-25 12:29:00,0.0,,United Kingdom
520331,85031A,,-9,2010-08-25 12:29:00,0.0,,United Kingdom
520332,21445,,-93,2010-08-25 12:30:00,0.0,,United Kingdom
520335,47502,,-31,2010-08-25 12:31:00,0.0,,United Kingdom
520333,84989A,,-41,2010-08-25 12:31:00,0.0,,United Kingdom
520399,21130,damaged,-17,2010-08-25 16:14:00,0.0,,United Kingdom
520408,22302,,36,2010-08-26 09:32:00,0.0,,United Kingdom
520486,22300,,-200,2010-08-26 11:57:00,0.0,,United Kingdom
520487,22301,,-200,2010-08-26 11:57:00,0.0,,United Kingdom
520488,22303,,-200,2010-08-26 11:58:00,0.0,,United Kingdom
520489,22304,,-200,2010-08-26 11:58:00,0.0,,United Kingdom
520492,22307,,-200,2010-08-26 11:59:00,0.0,,United Kingdom
520490,22305,,-200,2010-08-26 11:59:00,0.0,,United Kingdom
520491,22306,,-200,2010-08-26 11:59:00,0.0,,United Kingdom
520498,20713,,6,2010-08-26 12:26:00,0.0,,United Kingdom
520499,21216,,6,2010-08-26 12:26:00,0.0,,United Kingdom
520501,84367,crushed,-24,2010-08-26 12:36:00,0.0,,United Kingdom
520573,85070,for show,-1,2010-08-27 09:54:00,0.0,,United Kingdom
520574,85113,,3,2010-08-27 10:02:00,0.0,,United Kingdom
520578,20976,,4,2010-08-27 10:25:00,0.0,,United Kingdom
520580,90002C,,1,2010-08-27 10:25:00,0.0,,United Kingdom
520579,85129A,,3,2010-08-27 10:25:00,0.0,,United Kingdom
